Date,Close,High,Low,Open,Volume
01-08-2024,6174.790039,6190,6160.009766,6180,109
02-08-2024,6174.790039,6174.790039,6174.790039,6174.790039,0
05-08-2024,6190,6210,6150,6210,15
06-08-2024,6111.049805,6124,6100,6110,37
07-08-2024,6085,6093,6079,6093,44
08-08-2024,6105,6105,6041.799805,6080,28
09-08-2024,6105,6105,6105,6105,0
12-08-2024,6190,6190,6177,6177,2
13-08-2024,6209.5,6210,6200,6200,13
14-08-2024,6210,6210,6210,6210,1
16-08-2024,6210,6210,6210,6210,0
19-08-2024,6340,6344.629883,6262,6262,39
20-08-2024,6349.97998,6375.950195,6305,6313,59
21-08-2024,6349.97998,6349.97998,6349.97998,6349.97998,94
22-08-2024,6349.97998,6349.97998,6349.97998,6349.97998,0
23-08-2024,6303.850098,6303.850098,6263.560059,6283,4
26-08-2024,6400,6400,6300,6300,12
27-08-2024,6348.799805,6363,6305,6363,42
28-08-2024,6348.799805,6348.799805,6348.799805,6348.799805,0
29-08-2024,6359.640137,6359.640137,6359.640137,6359.640137,1
30-08-2024,6333.100098,6333.100098,6333.100098,6333.100098,13
02-09-2024,6295,6366,6272,6366,9
03-09-2024,6290.339844,6315,6285.009766,6293,340
04-09-2024,6244.430176,6290,6244.430176,6290,6
05-09-2024,6300,6300,6300,6300,1
06-09-2024,6300,6300,6300,6300,0
09-09-2024,6250,6310,6243,6310,63
10-09-2024,6364.669922,6404,6290,6290,41
11-09-2024,6330,6350,6330,6350,5
12-09-2024,6349,6349,6349,6349,6
13-09-2024,6469,6484,6425,6427,40
16-09-2024,6500.669922,6505.689941,6352.560059,6352.560059,33
17-09-2024,6408.77002,6500,6401.620117,6500,40
18-09-2024,6411,6439.330078,6411,6439.330078,10
19-09-2024,6460,6460,6450,6450,100
20-09-2024,6460,6460,6460,6460,0
23-09-2024,6560.390137,6590,6549.899902,6549.899902,7
24-09-2024,6586.100098,6620,6586.100098,6607,8
25-09-2024,6586.100098,6586.100098,6586.100098,6586.100098,0
26-09-2024,6690,6690,6690,6690,12
27-09-2024,6690,6690,6690,6690,0
30-09-2024,6670,6690,6670,6690,26
01-10-2024,6654,6654,6654,6654,25
03-10-2024,6654,6654,6654,6654,0
04-10-2024,6654,6654,6654,6654,0
07-10-2024,6723.080078,6787.080078,6723.080078,6787.080078,6
08-10-2024,6672,6672,6664.140137,6670,41
09-10-2024,6605.779785,6605.779785,6545,6584.209961,62
10-10-2024,6610,6610,6594,6594,2
11-10-2024,6664.419922,6690,6657,6690,266
14-10-2024,6730,6735,6721,6721,125
15-10-2024,6700,6700,6690,6690,50
16-10-2024,6765,6765,6695.009766,6700,31
17-10-2024,6765,6765,6711,6715.339844,16
18-10-2024,6950,6950,6765,6765,48
21-10-2024,6900,6950,6803,6950,130
22-10-2024,6905,6905,6875.25,6895,23
23-10-2024,6945,6946.069824,6905,6905,8
24-10-2024,6893.450195,6932,6866.549805,6931,47
25-10-2024,6800.330078,6878.950195,6790.049805,6878.950195,49
28-10-2024,6900,6920,6900,6920,40
29-10-2024,6980,6980,6980,6980,1
30-10-2024,7009.790039,7058.399902,6995.299805,7033.549805,26
31-10-2024,7033.549805,7033.549805,7033.549805,7033.549805,5
01-11-2024,7014.740234,7250,6981.77002,7033.549805,15
04-11-2024,6907.490234,7070,6875,6982.830078,46
05-11-2024,6907.490234,6907.490234,6907.490234,6907.490234,0
06-11-2024,6875,6875,6875,6875,2
07-11-2024,6707.200195,6755,6705,6755,20
08-11-2024,6831.580078,6851.580078,6831.580078,6839.100098,7
11-11-2024,6831.580078,6831.580078,6831.580078,6831.580078,0
12-11-2024,6575.049805,6663.299805,6575.049805,6663.299805,28
13-11-2024,6630,6650,6630,6650,9
14-11-2024,6511.5,6691,6511.450195,6691,11
18-11-2024,6574,6629,6495,6580,51
19-11-2024,6574,6574,6574,6574,0
21-11-2024,6761.560059,6761.560059,6754.899902,6754.899902,14
22-11-2024,6823.419922,6893,6795,6893,17
25-11-2024,6823.419922,6823.419922,6823.419922,6823.419922,0
26-11-2024,6823.419922,6823.419922,6823.419922,6823.419922,0
27-11-2024,6823.419922,6823.419922,6823.419922,6823.419922,0
28-11-2024,6823.419922,6823.419922,6823.419922,6823.419922,0
29-11-2024,6726.259766,6759,6700,6723.439941,54
02-12-2024,6695,6791,6680.490234,6791,11
03-12-2024,6695,6695,6695,6695,0
04-12-2024,6716,6750,6715.649902,6737.870117,24
05-12-2024,6716,6716,6716,6716,0
06-12-2024,6733,6733,6733,6733,1
09-12-2024,6685,6800,6685,6800,2
10-12-2024,6760,6778.120117,6760,6778.120117,27
11-12-2024,6852.580078,6852.580078,6852.580078,6852.580078,1
12-12-2024,6892.910156,6892.910156,6855,6861,20
13-12-2024,6775,6800,6775,6800,16
16-12-2024,6761.720215,6761.720215,6705.640137,6709.339844,7
17-12-2024,6740.899902,6760,6736.870117,6760,7
18-12-2024,6740.899902,6740.899902,6740.899902,6740.899902,0
19-12-2024,6680,6680,6625,6630.049805,6
20-12-2024,6651.529785,6651.529785,6646,6646.540039,3
23-12-2024,6660,6688.450195,6660,6688.450195,7
24-12-2024,6681.540039,6700,6672,6695,25
26-12-2024,6692,6692,6690,6690.009766,50
27-12-2024,6750,6842.310059,6700,6842.310059,5
30-12-2024,6750,6750,6750,6750,0
31-12-2024,6703,6741,6698.5,6741,54
01-01-2025,6702.819824,6755,6700.589844,6755,3
02-01-2025,6770,6770,6770,6770,14
03-01-2025,6783,6803.419922,6776,6780,82
06-01-2025,6783,6783,6783,6783,0
07-01-2025,6783,6783,6783,6783,0
08-01-2025,6825,6843,6821.569824,6843,26
09-01-2025,6840.97998,6840.97998,6802,6825,34
10-01-2025,6840.97998,6840.97998,6840.97998,6840.97998,0
13-01-2025,6840.97998,6840.97998,6840.97998,6840.97998,0
14-01-2025,6840.97998,6840.97998,6840.97998,6840.97998,0
15-01-2025,6840.97998,6840.97998,6840.97998,6840.97998,0
16-01-2025,6840.97998,6840.97998,6840.97998,6840.97998,0
17-01-2025,6840.97998,6840.97998,6840.97998,6840.97998,0
20-01-2025,6996.129883,6996.129883,6996.129883,6996.129883,1
21-01-2025,6996.129883,6996.129883,6996.129883,6996.129883,0
22-01-2025,6996.129883,6996.129883,6996.129883,6996.129883,0
23-01-2025,7100,7100,7100,7100,2
24-01-2025,7100,7100,7100,7100,0
27-01-2025,7100,7100,7100,7100,0
28-01-2025,7080,7080,7034,7034.370117,23
29-01-2025,7080,7080,7080,7080,0
30-01-2025,7135,7180,7135,7180,18
31-01-2025,7243.779785,7250,7175,7175,29
03-02-2025,7378.169922,7449.990234,7250,7250,119
04-02-2025,7291.009766,7370,7291.009766,7351.700195,98
05-02-2025,7441,7445,7435,7440,100
06-02-2025,7400,7589.819824,7249.069824,7589.819824,404
07-02-2025,7400,7400,7400,7400,0
10-02-2025,7605.72998,7610,7575,7575,12
11-02-2025,7586.629883,7586.629883,7581.75,7581.75,7
12-02-2025,7475,7475,7475,7475,2
13-02-2025,7520,7610,7520,7590,29
14-02-2025,7540,7540,7540,7540,10
17-02-2025,7540,7540,7540,7540,0
18-02-2025,7540,7540,7540,7540,0
19-02-2025,7573.330078,7655,7553.740234,7553.740234,7
20-02-2025,7603.569824,7615,7595,7595,14
21-02-2025,7603.569824,7603.569824,7603.569824,7603.569824,0
24-02-2025,7733,7733,7551.049805,7663,10
25-02-2025,7600,7606.060059,7537.120117,7573,438
27-02-2025,7520.740234,7690,7505,7600,63
28-02-2025,7465,7485,7315,7425.5,234
03-03-2025,7465,7465,7465,7465,0
04-03-2025,7625,7663,7495.399902,7614.299805,15
05-03-2025,7576.240234,7663,7576.240234,7663,9
06-03-2025,7485.27002,7557.700195,7455,7557.700195,62
07-03-2025,7574,7585,7574,7574.850098,14
10-03-2025,7568,7663,7568,7663,51
11-03-2025,7566.569824,7566.569824,7502,7502,17
12-03-2025,7566.569824,7566.569824,7566.569824,7566.569824,0
13-03-2025,7566.569824,7566.569824,7566.569824,7566.569824,0
17-03-2025,7717.899902,7717.899902,7717.899902,7717.899902,1
18-03-2025,7735,7780,7735,7780,7
19-03-2025,7735,7735,7735,7735,0
20-03-2025,7780,7839.990234,7780,7809.799805,13
21-03-2025,7739,7739,7739,7739,5
24-03-2025,7730,7730.850098,7641.689941,7719,35
25-03-2025,7678.950195,7678.950195,7678.950195,7678.950195,51
26-03-2025,7686,7710,7668.049805,7701.779785,10
27-03-2025,7686,7686,7686,7686,0
28-03-2025,7790,7845,7790,7815,27
01-04-2025,7790,7790,7790,7790,0
02-04-2025,8000,8000,8000,8000,5
03-04-2025,7990,8040,7990,8040,11
04-04-2025,7816.600098,7949,7755,7900,83
07-04-2025,7738,7738,7738,7738,16
08-04-2025,7722,7722,7670,7710,50
09-04-2025,7835,7835,7830,7830,51
11-04-2025,8211.759766,8292,7933,7933,113
15-04-2025,8172.819824,8333,8172.819824,8333,43
16-04-2025,8172.819824,8172.819824,8172.819824,8172.819824,0
17-04-2025,8172.819824,8172.819824,8172.819824,8172.819824,0
21-04-2025,8550,8670,8411.009766,8638,136
22-04-2025,8753.5,8757.610352,8678.990234,8704.5,21
23-04-2025,8445.950195,8670,8341,8670,161
24-04-2025,8467.740234,8645,8406,8494,160
25-04-2025,8411.94043,8618,8403,8618,8
28-04-2025,8328.5,8358.099609,8327,8358.099609,8
29-04-2025,8328.5,8328.5,8328.5,8328.5,0
30-04-2025,8292,8330,8292,8330,12
02-05-2025,8157,8333,8101,8333,175
05-05-2025,8157,8157,8157,8157,0
06-05-2025,8157,8157,8157,8157,0
07-05-2025,8562.370117,8562.370117,8522.599609,8532,6
08-05-2025,8535.19043,8562.370117,8407,8562.370117,35
09-05-2025,8535.19043,8535.19043,8535.19043,8535.19043,0
12-05-2025,8171.740234,8200,8171.740234,8200,48
13-05-2025,8266.240234,8316,8056,8293,60
14-05-2025,8266.240234,8266.240234,8266.240234,8266.240234,0
15-05-2025,8069,8069,8000,8000,72
16-05-2025,8215,8260,8150,8154.600098,220
19-05-2025,8237.55957,8379.299805,8133,8379.299805,92
20-05-2025,8153.879883,8155.049805,8152,8152.819824,25
21-05-2025,8311,8390.950195,8311,8332.650391,13
22-05-2025,8311,8311,8311,8311,0
